timestamp,humidity_pct,temperature_c,efield_vm,contact_voltage_v,movement_g,activity,environment,fabric_type,risk_score,risk_label
2024-01-01 00:01:23.780,68.82,27.47,400.67,80.6,0.52,sitting,office,polyester,0.1642,0
2024-01-01 00:01:23.800,68.74,27.47,397.14,80.82,0.516,handling_electronics,office,synthetic,0.1529,0
2024-01-01 00:01:23.820,68.66,27.47,394.92,81.27,0.513,handling_electronics,office,wool,0.162,0
2024-01-01 00:01:23.840,68.58,27.47,394.55,81.62,0.511,sitting,home,polyester,0.1529,0
2024-01-01 00:01:23.860,68.51,27.46,396.43,81.59,0.509,sitting,outdoor,wool,0.1778,0
2024-01-01 00:01:23.880,68.43,27.45,400.61,81.1,0.509,sitting,office,synthetic,0.1523,0
2024-01-01 00:01:23.900,68.36,27.44,406.6,80.39,0.51,walking,office,cotton,0.1584,0
2024-01-01 00:01:23.920,68.29,27.42,413.18,79.9,0.512,walking,lab,cotton,0.172,0
2024-01-01 00:01:23.940,68.24,27.41,418.62,80.05,0.514,sitting,home,cotton,0.1448,0
2024-01-01 00:01:23.960,68.19,27.39,421.28,81.02,0.516,sitting,office,cotton,0.2002,0
2024-01-01 00:01:23.980,68.15,27.37,420.3,82.64,0.518,sitting,outdoor,polyester,0.2069,0
2024-01-01 00:01:24.000,68.12,27.35,416.01,84.52,0.518,walking,home,polyester,0.1687,0
2024-01-01 00:01:24.020,68.1,27.32,409.87,86.24,0.517,sitting,lab,polyester,0.1663,0
2024-01-01 00:01:24.040,68.09,27.3,403.83,87.52,0.516,handling_electronics,home,cotton,0.1553,0
2024-01-01 00:01:24.060,68.09,27.28,399.68,88.29,0.513,sitting,outdoor,polyester,0.1884,0
2024-01-01 00:01:24.080,68.1,27.26,398.37,88.6,0.51,sitting,office,synthetic,0.1669,0
2024-01-01 00:01:24.100,68.12,27.25,399.73,88.56,0.508,sitting,lab,polyester,0.1394,0
2024-01-01 00:01:24.120,68.15,27.23,402.63,88.2,0.506,handling_electronics,office,cotton,0.1699,0
2024-01-01 00:01:24.140,68.19,27.22,405.58,87.47,0.505,running,lab,synthetic,0.196,0
2024-01-01 00:01:24.160,68.24,27.21,407.32,86.34,0.506,walking,lab,cotton,0.1458,0
2024-01-01 00:01:24.180,68.3,27.2,407.38,84.91,0.509,handling_electronics,outdoor,polyester,0.149,0
2024-01-01 00:01:24.200,68.36,27.19,406.14,83.46,0.514,sitting,office,cotton,0.1165,0
2024-01-01 00:01:24.220,68.43,27.19,404.53,82.41,0.522,running,lab,cotton,0.1587,0
2024-01-01 00:01:24.240,68.51,27.18,403.57,82.12,0.531,walking,outdoor,wool,0.1574,0
2024-01-01 00:01:24.260,68.58,27.18,403.88,82.72,0.542,sitting,lab,cotton,0.2108,0
2024-01-01 00:01:24.280,68.66,27.18,405.56,83.96,0.552,running,home,synthetic,0.1529,0
2024-01-01 00:01:24.300,68.74,27.18,408.18,85.29,0.561,running,outdoor,cotton,0.1837,0
2024-01-01 00:01:24.320,68.82,27.18,410.92,86.05,0.568,sitting,outdoor,synthetic,0.1231,0
2024-01-01 00:01:24.340,68.89,27.17,412.86,85.81,0.572,walking,lab,cotton,0.1507,0
2024-01-01 00:01:24.360,68.97,27.17,413.26,84.49,0.572,sitting,office,cotton,0.1565,0
2024-01-01 00:01:24.380,69.04,27.17,411.82,82.38,0.571,sitting,outdoor,cotton,0.1754,0
2024-01-01 00:01:24.400,69.11,27.16,408.83,80.0,0.567,sitting,office,cotton,0.1737,0
2024-01-01 00:01:24.420,69.17,27.16,404.91,77.87,0.564,sitting,home,wool,0.1954,0
2024-01-01 00:01:24.440,69.23,27.16,400.78,76.36,0.561,handling_electronics,home,wool,0.1359,0
2024-01-01 00:01:24.460,69.28,27.15,396.93,75.63,0.559,walking,outdoor,cotton,0.1559,0
2024-01-01 00:01:24.480,69.33,27.15,393.53,75.69,0.559,handling_electronics,office,cotton,0.1619,0
2024-01-01 00:01:24.500,69.38,27.15,390.46,76.38,0.56,walking,home,cotton,0.1549,0
2024-01-01 00:01:24.520,69.42,27.15,387.59,77.49,0.562,walking,office,cotton,0.1325,0
2024-01-01 00:01:24.540,69.46,27.16,384.81,78.77,0.563,sitting,lab,cotton,0.172,0
2024-01-01 00:01:24.560,69.49,27.16,382.16,80.04,0.563,sitting,office,cotton,0.1438,0
2024-01-01 00:01:24.580,69.52,27.17,379.68,81.2,0.562,walking,outdoor,wool,0.1693,0
2024-01-01 00:01:24.600,69.54,27.18,377.37,82.28,0.559,walking,lab,cotton,0.1611,0
2024-01-01 00:01:24.620,69.57,27.19,375.12,83.35,0.555,sitting,home,polyester,0.1446,0
2024-01-01 00:01:24.640,69.59,27.21,372.83,84.44,0.55,running,office,polyester,0.1515,0
2024-01-01 00:01:24.660,69.61,27.22,370.66,85.5,0.545,walking,office,cotton,0.1297,0
2024-01-01 00:01:24.680,69.63,27.23,369.1,86.37,0.54,sitting,home,synthetic,0.1532,0
2024-01-01 00:01:24.700,69.65,27.25,368.94,86.84,0.535,sitting,office,cotton,0.1473,0
2024-01-01 00:01:24.720,69.67,27.26,370.84,86.81,0.531,sitting,outdoor,synthetic,0.1525,0
2024-01-01 00:01:24.740,69.69,27.27,374.93,86.36,0.529,sitting,lab,cotton,0.1559,0
2024-01-01 00:01:24.760,69.71,27.27,380.56,85.81,0.529,walking,office,polyester,0.1684,0
2024-01-01 00:01:24.780,69.73,27.28,386.58,85.52,0.531,running,outdoor,polyester,0.1779,0
2024-01-01 00:01:24.800,69.76,27.28,391.81,85.76,0.536,sitting,office,synthetic,0.1634,0
2024-01-01 00:01:24.820,69.78,27.27,395.49,86.53,0.542,walking,outdoor,wool,0.1838,0
2024-01-01 00:01:24.840,69.8,27.27,397.47,87.58,0.549,sitting,lab,polyester,0.1522,0
2024-01-01 00:01:24.860,69.82,27.26,398.04,88.52,0.557,walking,outdoor,polyester,0.1557,0
2024-01-01 00:01:24.880,69.84,27.25,397.75,89.05,0.565,sitting,outdoor,synthetic,0.2023,0
2024-01-01 00:01:24.900,69.86,27.23,397.24,89.0,0.571,sitting,home,polyester,0.1743,0
2024-01-01 00:01:24.920,69.87,27.22,397.26,88.37,0.577,handling_electronics,lab,cotton,0.1221,0
2024-01-01 00:01:24.940,69.88,27.2,398.53,87.24,0.581,sitting,lab,cotton,0.1488,0
2024-01-01 00:01:24.960,69.88,27.18,401.56,85.67,0.585,sitting,outdoor,polyester,0.1691,0
2024-01-01 00:01:24.980,69.88,27.16,406.42,83.71,0.589,sitting,home,polyester,0.181,0
2024-01-01 00:01:25.000,69.88,27.14,412.59,81.41,0.593,walking,office,synthetic,0.14,0
2024-01-01 00:01:25.020,69.86,27.13,419.14,78.9,0.597,walking,home,polyester,0.1614,0
2024-01-01 00:01:25.040,69.84,27.11,425.02,76.43,0.6,sitting,home,wool,0.1576,0
2024-01-01 00:01:25.060,69.82,27.09,429.4,74.3,0.6,handling_electronics,office,synthetic,0.1431,0
2024-01-01 00:01:25.080,69.78,27.08,431.76,72.77,0.598,running,office,cotton,0.1972,0
2024-01-01 00:01:25.100,69.74,27.06,431.95,71.94,0.591,sitting,lab,polyester,0.1279,0
2024-01-01 00:01:25.120,69.69,27.05,430.07,71.74,0.581,sitting,office,polyester,0.1644,0
2024-01-01 00:01:25.140,69.64,27.04,426.43,71.99,0.568,sitting,home,cotton,0.1167,0
2024-01-01 00:01:25.160,69.58,27.03,421.59,72.5,0.553,sitting,office,wool,0.1817,0
2024-01-01 00:01:25.180,69.52,27.02,416.39,73.18,0.538,sitting,lab,cotton,0.1671,0
2024-01-01 00:01:25.200,69.46,27.02,411.81,74.07,0.525,handling_electronics,home,polyester,0.1564,0
2024-01-01 00:01:25.220,69.39,27.02,408.7,75.22,0.515,sitting,outdoor,polyester,0.1513,0
2024-01-01 00:01:25.240,69.32,27.02,407.33,76.7,0.508,walking,lab,polyester,0.1665,0
2024-01-01 00:01:25.260,69.25,27.03,407.27,78.43,0.504,walking,home,cotton,0.1416,0
2024-01-01 00:01:25.280,69.19,27.03,407.58,80.23,0.502,handling_electronics,outdoor,synthetic,0.182,0
2024-01-01 00:01:25.300,69.12,27.04,407.33,81.84,0.502,sitting,home,cotton,0.1829,0
2024-01-01 00:01:25.320,69.07,27.06,406.14,83.05,0.502,sitting,outdoor,polyester,0.2074,0
2024-01-01 00:01:25.340,69.02,27.07,404.26,83.8,0.502,walking,office,polyester,0.1446,0
2024-01-01 00:01:25.360,68.97,27.09,402.33,84.2,0.501,sitting,outdoor,cotton,0.1821,0
2024-01-01 00:01:25.380,68.94,27.1,400.84,84.46,0.499,walking,outdoor,polyester,0.1395,0
2024-01-01 00:01:25.400,68.91,27.12,399.78,84.73,0.497,sitting,home,cotton,0.1886,0
2024-01-01 00:01:25.420,68.89,27.14,398.77,85.01,0.494,walking,office,polyester,0.1522,0
2024-01-01 00:01:25.440,68.88,27.16,397.47,85.16,0.492,walking,lab,polyester,0.1472,0
2024-01-01 00:01:25.460,68.88,27.17,395.93,84.99,0.49,walking,lab,cotton,0.1506,0
2024-01-01 00:01:25.480,68.89,27.19,394.7,84.41,0.49,walking,office,cotton,0.1662,0
2024-01-01 00:01:25.500,68.9,27.2,394.45,83.49,0.491,walking,office,polyester,0.1807,0
2024-01-01 00:01:25.520,68.92,27.21,395.58,82.56,0.493,handling_electronics,home,synthetic,0.1528,0
2024-01-01 00:01:25.540,68.94,27.22,398.03,82.22,0.497,handling_electronics,office,synthetic,0.1533,0
2024-01-01 00:01:25.560,68.97,27.23,401.42,83.38,0.501,sitting,office,synthetic,0.1752,0
2024-01-01 00:01:25.580,68.99,27.23,405.27,87.2,0.507,sitting,home,polyester,0.176,0
2024-01-01 00:01:25.600,69.02,27.23,409.26,94.73,0.512,running,home,polyester,0.1647,0
2024-01-01 00:01:25.620,69.04,27.23,413.29,106.38,0.518,walking,outdoor,polyester,0.1704,0
2024-01-01 00:01:25.640,69.06,27.23,417.5,121.15,0.523,sitting,office,cotton,0.1935,0
2024-01-01 00:01:25.660,69.07,27.22,422.5,136.43,0.528,handling_electronics,home,cotton,0.2188,0
2024-01-01 00:01:25.680,69.07,27.22,429.55,148.46,0.532,sitting,outdoor,wool,0.1735,0
2024-01-01 00:01:25.700,69.06,27.21,440.39,153.8,0.536,sitting,home,wool,0.1545,0
2024-01-01 00:01:25.720,69.05,27.2,456.35,150.87,0.538,walking,lab,polyester,0.1606,0
2024-01-01 00:01:25.740,69.03,27.19,476.92,140.69,0.54,sitting,office,polyester,0.1592,0
2024-01-01 00:01:25.760,69.0,27.18,498.78,126.39,0.54,sitting,office,polyester,0.1631,0
2024-01-01 00:01:25.780,68.96,27.17,516.31,111.66,0.539,sitting,home,polyester,0.1915,0
2024-01-01 00:01:25.800,68.92,27.17,523.82,99.31,0.537,sitting,lab,polyester,0.2148,0
2024-01-01 00:01:25.820,68.87,27.16,518.35,90.52,0.533,walking,lab,cotton,0.1836,0
2024-01-01 00:01:25.840,68.81,27.16,501.24,85.07,0.528,sitting,outdoor,cotton,0.1838,0
2024-01-01 00:01:25.860,68.76,27.16,477.46,82.02,0.521,sitting,outdoor,polyester,0.1836,0
2024-01-01 00:01:25.880,68.7,27.16,453.14,80.33,0.512,handling_electronics,home,polyester,0.1835,0
2024-01-01 00:01:25.900,68.65,27.17,433.04,79.26,0.501,handling_electronics,office,cotton,0.1406,0
2024-01-01 00:01:25.920,68.59,27.18,419.21,78.43,0.486,handling_electronics,outdoor,synthetic,0.158,0
2024-01-01 00:01:25.940,68.55,27.18,411.24,77.78,0.468,sitting,office,polyester,0.1577,0
2024-01-01 00:01:25.960,68.51,27.19,407.39,77.43,0.444,sitting,home,wool,0.1529,0
2024-01-01 00:01:25.980,68.47,27.2,405.7,77.59,0.415,sitting,outdoor,cotton,0.1519,0
2024-01-01 00:01:26.000,68.45,27.21,404.67,78.28,0.38,running,lab,cotton,0.1543,0
2024-01-01 00:01:26.020,68.44,27.21,403.41,79.31,0.341,handling_electronics,outdoor,synthetic,0.1444,0
2024-01-01 00:01:26.040,68.43,27.22,401.51,80.33,0.299,sitting,outdoor,synthetic,0.1809,0
2024-01-01 00:01:26.060,68.44,27.22,398.88,80.95,0.257,sitting,office,cotton,0.1755,0
2024-01-01 00:01:26.080,68.46,27.23,395.68,80.99,0.217,sitting,lab,synthetic,0.1864,0
2024-01-01 00:01:26.100,68.48,27.23,392.21,80.51,0.182,handling_electronics,office,synthetic,0.1427,0
2024-01-01 00:01:26.120,68.52,27.23,388.88,79.74,0.152,sitting,outdoor,cotton,0.148,0
2024-01-01 00:01:26.140,68.56,27.23,386.09,78.97,0.13,handling_electronics,office,synthetic,0.1855,0
2024-01-01 00:01:26.160,68.61,27.23,383.98,78.36,0.115,sitting,office,wool,0.1582,0
2024-01-01 00:01:26.180,68.67,27.23,382.41,77.87,0.107,sitting,home,cotton,0.1601,0
2024-01-01 00:01:26.200,68.73,27.23,381.01,77.34,0.104,sitting,home,wool,0.1449,0
2024-01-01 00:01:26.220,68.8,27.23,379.44,76.55,0.105,walking,office,polyester,0.1624,0
2024-01-01 00:01:26.240,68.87,27.24,377.59,75.37,0.109,running,office,cotton,0.1888,0
2024-01-01 00:01:26.260,68.93,27.24,375.71,73.9,0.113,sitting,outdoor,cotton,0.1646,0
2024-01-01 00:01:26.280,69.0,27.25,374.26,72.45,0.119,sitting,home,synthetic,0.179,0
2024-01-01 00:01:26.300,69.07,27.26,373.7,71.47,0.125,sitting,lab,polyester,0.1571,0
2024-01-01 00:01:26.320,69.13,27.27,374.3,71.36,0.131,sitting,home,cotton,0.1339,0
2024-01-01 00:01:26.340,69.19,27.29,375.97,72.24,0.138,walking,lab,cotton,0.1496,0
2024-01-01 00:01:26.360,69.25,27.3,378.31,73.91,0.144,handling_electronics,lab,cotton,0.1645,0
2024-01-01 00:01:26.380,69.3,27.31,380.78,75.89,0.149,sitting,office,polyester,0.1283,0
2024-01-01 00:01:26.400,69.34,27.31,382.88,77.61,0.151,sitting,outdoor,wool,0.181,0
2024-01-01 00:01:26.420,69.38,27.32,384.37,78.62,0.149,walking,office,wool,0.1626,0
2024-01-01 00:01:26.440,69.41,27.32,385.27,78.7,0.144,walking,lab,cotton,0.1641,0
2024-01-01 00:01:26.460,69.44,27.32,385.8,77.89,0.135,sitting,outdoor,polyester,0.1555,0
2024-01-01 00:01:26.480,69.46,27.32,386.3,76.47,0.124,sitting,lab,cotton,0.1947,0
2024-01-01 00:01:26.500,69.47,27.31,387.16,74.82,0.112,running,home,cotton,0.1613,0
2024-01-01 00:01:26.520,69.47,27.31,388.7,73.34,0.1,sitting,outdoor,cotton,0.1594,0
2024-01-01 00:01:26.540,69.47,27.3,391.22,72.36,0.09,sitting,office,cotton,0.1639,0
2024-01-01 00:01:26.560,69.46,27.28,394.76,72.03,0.082,running,lab,cotton,0.1518,0
2024-01-01 00:01:26.580,69.45,27.27,399.13,72.38,0.076,sitting,office,polyester,0.1554,0
2024-01-01 00:01:26.600,69.43,27.25,403.76,73.34,0.074,sitting,office,polyester,0.1501,0
2024-01-01 00:01:26.620,69.4,27.24,407.87,74.77,0.074,walking,outdoor,polyester,0.1466,0
2024-01-01 00:01:26.640,69.38,27.22,410.65,76.46,0.076,sitting,office,cotton,0.175,0
2024-01-01 00:01:26.660,69.34,27.21,411.47,78.19,0.079,handling_electronics,office,cotton,0.1589,0
2024-01-01 00:01:26.680,69.31,27.2,410.16,79.72,0.083,handling_electronics,lab,polyester,0.1334,0
2024-01-01 00:01:26.700,69.27,27.19,407.01,80.82,0.088,sitting,lab,polyester,0.1579,0
2024-01-01 00:01:26.720,69.23,27.17,402.82,81.37,0.092,running,office,synthetic,0.1745,0
2024-01-01 00:01:26.740,69.19,27.17,398.62,81.29,0.096,sitting,outdoor,polyester,0.1548,0
2024-01-01 00:01:26.760,69.15,27.16,395.33,80.59,0.098,sitting,office,cotton,0.1731,0
2024-01-01 00:01:26.780,69.12,27.15,393.47,79.4,0.101,sitting,outdoor,synthetic,0.1731,0
2024-01-01 00:01:26.800,69.08,27.15,392.92,77.9,0.102,sitting,outdoor,polyester,0.1913,0
2024-01-01 00:01:26.820,69.04,27.14,393.07,76.34,0.104,walking,outdoor,cotton,0.1393,0
2024-01-01 00:01:26.840,69.01,27.14,393.17,74.9,0.106,handling_electronics,lab,wool,0.1282,0
2024-01-01 00:01:26.860,68.98,27.13,392.61,73.64,0.109,sitting,outdoor,wool,0.1343,0
2024-01-01 00:01:26.880,68.96,27.13,391.11,72.52,0.111,running,lab,polyester,0.1803,0
2024-01-01 00:01:26.900,68.94,27.12,388.67,71.43,0.114,running,outdoor,polyester,0.1638,0
2024-01-01 00:01:26.920,68.92,27.12,385.47,70.34,0.115,sitting,outdoor,wool,0.1884,0
2024-01-01 00:01:26.940,68.91,27.12,381.81,69.29,0.116,walking,office,synthetic,0.1296,0
2024-01-01 00:01:26.960,68.91,27.11,378.16,68.37,0.116,sitting,office,wool,0.1647,0
2024-01-01 00:01:26.980,68.91,27.11,375.08,67.72,0.116,sitting,office,cotton,0.1661,0
2024-01-01 00:01:27.000,68.92,27.11,373.23,67.42,0.117,sitting,office,wool,0.1738,0
2024-01-01 00:01:27.020,68.93,27.11,373.15,67.6,0.118,walking,home,wool,0.134,0
2024-01-01 00:01:27.040,68.95,27.11,375.11,68.46,0.119,sitting,lab,cotton,0.1832,0
2024-01-01 00:01:27.060,68.97,27.12,378.96,70.36,0.121,handling_electronics,lab,cotton,0.1758,0
2024-01-01 00:01:27.080,68.99,27.12,384.08,73.91,0.123,walking,office,synthetic,0.1495,0
2024-01-01 00:01:27.100,69.02,27.13,389.44,79.91,0.123,walking,lab,cotton,0.1561,0
2024-01-01 00:01:27.120,69.04,27.14,393.85,89.24,0.122,walking,outdoor,cotton,0.1832,0
2024-01-01 00:01:27.140,69.07,27.15,396.39,102.21,0.119,walking,outdoor,synthetic,0.1431,0
2024-01-01 00:01:27.160,69.09,27.16,396.74,117.87,0.114,handling_electronics,lab,cotton,0.1703,0
2024-01-01 00:01:27.180,69.11,27.17,395.27,133.61,0.109,sitting,home,cotton,0.169,0
2024-01-01 00:01:27.200,69.13,27.19,392.8,145.67,0.102,walking,outdoor,cotton,0.1765,0
2024-01-01 00:01:27.220,69.15,27.2,390.22,150.59,0.096,sitting,office,polyester,0.1389,0
2024-01-01 00:01:27.240,69.16,27.22,388.17,146.87,0.09,walking,outdoor,wool,0.1525,0
2024-01-01 00:01:27.260,69.16,27.24,387.06,135.74,0.085,sitting,outdoor,synthetic,0.1525,0
2024-01-01 00:01:27.280,69.17,27.25,387.08,120.5,0.082,running,home,cotton,0.1428,0
2024-01-01 00:01:27.300,69.17,27.26,388.3,104.9,0.08,sitting,lab,cotton,0.1699,0
2024-01-01 00:01:27.320,69.16,27.28,390.53,91.66,0.079,handling_electronics,outdoor,synthetic,0.1596,0
2024-01-01 00:01:27.340,69.15,27.29,393.24,81.89,0.078,walking,home,polyester,0.1488,0
2024-01-01 00:01:27.360,69.14,27.3,395.64,75.34,0.078,handling_electronics,outdoor,synthetic,0.1568,0
2024-01-01 00:01:27.380,69.12,27.32,397.06,71.2,0.078,handling_electronics,lab,synthetic,0.1451,0
2024-01-01 00:01:27.400,69.11,27.33,397.29,68.7,0.078,handling_electronics,office,cotton,0.1444,0
2024-01-01 00:01:27.420,69.09,27.34,396.73,67.34,0.076,sitting,office,polyester,0.1593,0
2024-01-01 00:01:27.440,69.07,27.35,396.21,66.87,0.073,handling_electronics,office,wool,0.1738,0
2024-01-01 00:01:27.460,69.06,27.35,396.5,67.09,0.069,running,lab,polyester,0.1612,0
2024-01-01 00:01:27.480,69.04,27.36,397.92,67.69,0.065,sitting,outdoor,wool,0.1161,0
2024-01-01 00:01:27.500,69.03,27.37,400.26,68.32,0.062,sitting,office,synthetic,0.1327,0
2024-01-01 00:01:27.520,69.01,27.37,402.98,68.58,0.06,sitting,lab,cotton,0.1643,0
2024-01-01 00:01:27.540,69.0,27.38,405.52,68.29,0.06,sitting,office,cotton,0.178,0
2024-01-01 00:01:27.560,69.0,27.38,407.41,67.56,0.063,handling_electronics,lab,cotton,0.1979,0
2024-01-01 00:01:27.580,68.99,27.38,408.37,66.81,0.068,sitting,outdoor,cotton,0.1394,0
2024-01-01 00:01:27.600,68.99,27.38,408.16,66.53,0.075,walking,lab,polyester,0.1665,0
2024-01-01 00:01:27.620,68.99,27.38,406.55,67.05,0.083,walking,office,polyester,0.1507,0
2024-01-01 00:01:27.640,69.0,27.38,403.45,68.39,0.09,handling_electronics,home,polyester,0.1475,0
2024-01-01 00:01:27.660,69.01,27.37,399.08,70.22,0.097,sitting,lab,synthetic,0.1653,0
2024-01-01 00:01:27.680,69.02,27.37,394.06,72.14,0.102,sitting,home,polyester,0.1629,0
2024-01-01 00:01:27.700,69.03,27.36,389.29,73.85,0.106,sitting,home,polyester,0.1255,0
2024-01-01 00:01:27.720,69.05,27.35,385.63,75.33,0.108,walking,outdoor,polyester,0.1507,0
2024-01-01 00:01:27.740,69.06,27.34,383.45,76.73,0.108,handling_electronics,office,synthetic,0.1577,0
2024-01-01 00:01:27.760,69.08,27.33,382.61,78.17,0.108,sitting,home,synthetic,0.1609,0
2024-01-01 00:01:27.780,69.1,27.31,382.59,79.59,0.108,running,home,cotton,0.1805,0
2024-01-01 00:01:27.800,69.12,27.29,382.89,80.7,0.107,sitting,outdoor,cotton,0.1568,0
2024-01-01 00:01:27.820,69.14,27.27,383.26,81.11,0.108,walking,office,wool,0.1433,0
2024-01-01 00:01:27.840,69.16,27.25,383.68,80.51,0.11,sitting,lab,polyester,0.1518,0
2024-01-01 00:01:27.860,69.18,27.23,384.14,78.86,0.113,walking,office,wool,0.1518,0
2024-01-01 00:01:27.880,69.19,27.2,384.57,76.38,0.116,walking,outdoor,polyester,0.1903,0
2024-01-01 00:01:27.900,69.2,27.17,384.89,73.53,0.121,sitting,home,wool,0.1653,0
2024-01-01 00:01:27.920,69.21,27.15,385.18,70.81,0.125,sitting,outdoor,cotton,0.1646,0
2024-01-01 00:01:27.940,69.21,27.12,385.81,68.59,0.128,running,lab,polyester,0.1492,0
2024-01-01 00:01:27.960,69.21,27.09,387.27,67.04,0.129,walking,home,polyester,0.1171,0
2024-01-01 00:01:27.980,69.2,27.06,389.9,66.14,0.127,walking,office,cotton,0.1325,0
2024-01-01 00:01:28.000,69.18,27.04,393.64,65.77,0.124,running,office,wool,0.1826,0
2024-01-01 00:01:28.020,69.16,27.02,397.86,65.79,0.119,walking,lab,synthetic,0.1622,0
2024-01-01 00:01:28.040,69.13,26.99,401.64,66.17,0.113,sitting,home,cotton,0.2259,0
2024-01-01 00:01:28.060,69.1,26.98,404.03,66.94,0.108,sitting,lab,polyester,0.1533,0
2024-01-01 00:01:28.080,69.06,26.96,404.4,68.18,0.104,sitting,lab,polyester,0.1597,0
2024-01-01 00:01:28.100,69.01,26.95,402.58,69.94,0.101,sitting,lab,synthetic,0.1804,0
2024-01-01 00:01:28.120,68.96,26.94,398.71,72.12,0.1,sitting,office,polyester,0.181,0
2024-01-01 00:01:28.140,68.91,26.93,393.18,74.42,0.101,sitting,lab,polyester,0.1518,0
2024-01-01 00:01:28.160,68.85,26.93,386.55,76.44,0.102,sitting,lab,polyester,0.1569,0
2024-01-01 00:01:28.180,68.79,26.93,379.66,77.73,0.103,walking,lab,wool,0.1574,0
2024-01-01 00:01:28.200,68.73,26.93,373.5,78.0,0.104,sitting,office,polyester,0.1431,0
2024-01-01 00:01:28.220,68.67,26.93,369.04,77.21,0.104,walking,outdoor,cotton,0.1695,0
2024-01-01 00:01:28.240,68.61,26.94,366.96,75.62,0.102,sitting,office,polyester,0.1498,0
2024-01-01 00:01:28.260,68.56,26.94,367.39,73.7,0.099,handling_electronics,outdoor,wool,0.1565,0
2024-01-01 00:01:28.280,68.5,26.95,369.98,72.03,0.095,sitting,office,polyester,0.1848,0
2024-01-01 00:01:28.300,68.45,26.96,374.0,71.03,0.092,running,office,wool,0.1358,0
2024-01-01 00:01:28.320,68.4,26.97,378.55,70.85,0.089,sitting,home,wool,0.1428,0
2024-01-01 00:01:28.340,68.36,26.98,382.75,71.32,0.087,handling_electronics,office,cotton,0.1582,0
2024-01-01 00:01:28.360,68.32,27.0,385.92,72.03,0.088,walking,outdoor,polyester,0.1785,0
2024-01-01 00:01:28.380,68.29,27.01,387.63,72.52,0.09,walking,home,polyester,0.1421,0
2024-01-01 00:01:28.400,68.26,27.03,387.83,72.51,0.094,handling_electronics,lab,polyester,0.1393,0
2024-01-01 00:01:28.420,68.23,27.04,386.75,72.04,0.1,sitting,lab,polyester,0.1257,0
2024-01-01 00:01:28.440,68.22,27.06,384.83,71.37,0.105,sitting,office,synthetic,0.1471,0
2024-01-01 00:01:28.460,68.2,27.08,382.6,70.9,0.111,walking,office,cotton,0.1667,0
2024-01-01 00:01:28.480,68.2,27.1,380.63,70.94,0.116,sitting,outdoor,cotton,0.148,0
2024-01-01 00:01:28.500,68.2,27.12,379.4,71.58,0.12,walking,lab,polyester,0.1298,0
2024-01-01 00:01:28.520,68.2,27.14,379.19,72.76,0.123,running,office,synthetic,0.1696,0
2024-01-01 00:01:28.540,68.21,27.16,380.01,74.29,0.126,walking,outdoor,synthetic,0.1495,0
2024-01-01 00:01:28.560,68.22,27.18,381.72,75.94,0.13,sitting,outdoor,polyester,0.1553,0
2024-01-01 00:01:28.580,68.24,27.19,384.11,77.47,0.133,walking,outdoor,synthetic,0.1671,0
2024-01-01 00:01:28.600,68.26,27.21,387.07,78.61,0.136,handling_electronics,lab,polyester,0.1641,0
2024-01-01 00:01:28.620,68.29,27.23,390.44,79.12,0.137,sitting,home,wool,0.1542,0
2024-01-01 00:01:28.640,68.32,27.25,393.89,78.85,0.137,handling_electronics,lab,polyester,0.16,0
2024-01-01 00:01:28.660,68.35,27.27,396.74,77.8,0.134,walking,office,wool,0.1905,0
2024-01-01 00:01:28.680,68.39,27.28,398.14,76.14,0.129,sitting,outdoor,wool,0.188,0
2024-01-01 00:01:28.700,68.44,27.29,397.45,74.08,0.122,handling_electronics,office,cotton,0.1228,0
2024-01-01 00:01:28.720,68.48,27.3,394.63,71.82,0.114,sitting,home,cotton,0.1549,0
2024-01-01 00:01:28.740,68.53,27.31,390.39,69.54,0.107,sitting,home,synthetic,0.1253,0
2024-01-01 00:01:28.760,68.58,27.32,385.95,67.37,0.102,walking,office,synthetic,0.189,0
2024-01-01 00:01:28.780,68.63,27.32,382.44,65.45,0.098,sitting,outdoor,polyester,0.1566,0
2024-01-01 00:01:28.800,68.68,27.33,380.46,63.95,0.095,handling_electronics,lab,polyester,0.1917,0
2024-01-01 00:01:28.820,68.73,27.33,379.83,62.98,0.093,sitting,office,synthetic,0.1949,0
2024-01-01 00:01:28.840,68.79,27.32,379.85,62.59,0.092,sitting,office,synthetic,0.1753,0
2024-01-01 00:01:28.860,68.85,27.32,379.73,62.7,0.09,sitting,outdoor,polyester,0.1513,0
2024-01-01 00:01:28.880,68.9,27.32,378.91,63.14,0.088,sitting,office,cotton,0.1599,0
2024-01-01 00:01:28.900,68.96,27.32,377.2,63.74,0.086,sitting,office,polyester,0.176,0
2024-01-01 00:01:28.920,69.02,27.31,374.76,64.41,0.085,sitting,outdoor,polyester,0.1529,0
2024-01-01 00:01:28.940,69.08,27.31,371.94,65.23,0.085,sitting,lab,synthetic,0.1485,0
2024-01-01 00:01:28.960,69.13,27.31,369.34,66.35,0.086,walking,lab,wool,0.1383,0
2024-01-01 00:01:28.980,69.19,27.31,367.68,67.93,0.09,sitting,outdoor,wool,0.1424,0
2024-01-01 00:01:29.000,69.25,27.31,367.64,69.95,0.095,walking,home,polyester,0.1091,0
2024-01-01 00:01:29.020,69.31,27.31,369.53,72.18,0.101,sitting,lab,cotton,0.1648,0
